day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;10300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;38.0
1;10400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;38.0
1;10400;KELP;2033;25;;;;;2036;25;;;;;2034.5;-8.80078125
1;10400;SQUID_INK;1856;25;;;;;1859;25;;;;;1857.5;-96.67578125
1;10500;SQUID_INK;1856;34;;;;;1859;26;;;;;1857.5;-92.890625
1;10500;KELP;2033;34;;;;;2036;26;;;;;2034.5;-9.15234375
1;10500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;38.0
1;10600;SQUID_INK;1858;3;1856;20;;;1859;20;;;;;1858.5;-93.35546875
1;10600;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;38.0
1;10600;KELP;2035;3;2033;20;;;2036;20;;;;;2035.5;-8.96484375
1;10700;SQUID_INK;1857;31;;;;;1860;24;;;;;1858.5;-105.93359375
1;10700;KELP;2033;31;;;;;2036;24;;;;;2034.5;-8.23046875
1;10700;RAINFOREST_RESIN;9995;24;;;;;9998;3;10005;24;;;9996.5;38.0
1;10800;RAINFOREST_RESIN;9995;23;;;;;10002;1;10005;23;;;9998.5;40.0
1;10800;KELP;2033;29;;;;;2036;23;;;;;2034.5;-8.94140625
1;10800;SQUID_INK;1857;6;1856;23;;;1859;23;;;;;1858.0;-95.484375
1;10900;KELP;2033;23;;;;;2034;6;2036;23;;;2033.5;-9.140625
1;10900;SQUID_INK;1860;1;1859;22;;;1861;6;1863;23;;;1860.5;-153.81640625
1;10900;RAINFOREST_RESIN;9996;1;9995;22;;;10000;6;10004;1;10005;22;9998.0;40.0
1;11000;KELP;2033;27;;;;;2035;2;2036;27;;;2034.0;-9.68359375
1;11000;SQUID_INK;1864;1;1863;26;;;1865;2;1867;27;;;1864.5;-226.96875
1;11000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;11100;SQUID_INK;1864;32;;;;;1867;31;;;;;1865.5;-230.7890625
1;11100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;40.0
1;11100;KELP;2033;2;2032;30;;;2036;31;;;;;2034.5;-11.3125
1;11200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;40.0
1;11200;KELP;2032;30;;;;;2034;5;2036;30;;;2033.0;-12.9375
1;11200;SQUID_INK;1863;30;;;;;1865;5;1866;30;;;1864.0;-222.265625
1;11300;KELP;2033;2;2032;25;;;2036;27;;;;;2034.5;-12.5703125
1;11300;SQUID_INK;1862;27;;;;;1865;27;;;;;1863.5;-191.375
1;11300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;2;10004;2;10005;25;9999.0;40.0
1;11400;KELP;2032;30;;;;;2036;30;;;;;2034.0;-11.12109375
1;11400;SQUID_INK;1858;30;;;;;1861;30;;;;;1859.5;-124.63671875
1;11400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;40.0
1;11500;SQUID_INK;1856;29;;;;;1858;5;1860;29;;;1857.0;-99.3046875
1;11500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;40.0
1;11500;KELP;2033;29;;;;;2035;5;2036;29;;;2034.0;-10.7734375
1;11600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;40.0
1;11600;KELP;2033;2;2032;22;;;2035;7;2036;24;;;2034.0;-11.5078125
1;11600;SQUID_INK;1858;24;;;;;1860;7;1861;24;;;1859.0;-130.453125
1;11700;KELP;2034;4;2033;2;2032;20;2036;22;;;;;2035.0;-11.69140625
1;11700;SQUID_INK;1858;4;1857;22;;;1860;22;;;;;1859.0;-103.59765625
1;11700;RAINFOREST_RESIN;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;40.0
1;11800;KELP;2033;1;2032;21;;;2036;22;;;;;2034.5;-12.42578125
1;11800;SQUID_INK;1857;22;;;;;1860;22;;;;;1858.5;-114.12109375
1;11800;RAINFOREST_RESIN;9998;10;9996;1;9995;21;10004;1;10005;21;;;10001.0;40.0
1;11900;SQUID_INK;1857;4;1856;23;;;1859;23;;;;;1858.0;-95.03515625
1;11900;RAINFOREST_RESIN;10002;1;10000;4;9998;1;10004;1;10005;22;;;10003.0;40.0
1;11900;KELP;2034;4;2032;23;;;2036;23;;;;;2035.0;-13.69140625
1;12000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;42.0
1;12000;KELP;2033;1;2032;27;;;2036;28;;;;;2034.5;-12.0546875
1;12000;SQUID_INK;1855;28;;;;;1858;28;;;;;1856.5;-67.2578125
1;12100;KELP;2032;25;;;;;2036;25;;;;;2034.0;-13.140625
1;12100;SQUID_INK;1853;25;;;;;1856;25;;;;;1854.5;-36.375
1;12100;RAINFOREST_RESIN;9996;2;9995;23;;;9998;8;10004;2;10005;23;9997.0;42.0
1;12200;KELP;2032;25;;;;;2036;25;;;;;2034.0;-14.5859375
1;12200;SQUID_INK;1855;25;;;;;1859;25;;;;;1857.0;-81.171875
1;12200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;44.0
1;12300;SQUID_INK;1856;29;;;;;1859;25;;;;;1857.5;-91.6015625
1;12300;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;44.0
1;12300;KELP;2032;29;;;;;2035;25;;;;;2033.5;-18.9765625
1;12400;RAINFOREST_RESIN;10002;1;9998;5;9995;29;10005;29;;;;;10003.5;44.0
1;12400;KELP;2032;29;;;;;2036;29;;;;;2034.0;-15.45703125
1;12400;SQUID_INK;1857;29;;;;;1860;29;;;;;1858.5;-113.8828125
1;12500;KELP;2033;3;2032;23;;;2035;1;2036;22;;;2034.0;-18.34765625
1;12500;SQUID_INK;1858;3;1857;23;;;1860;23;;;;;1859.0;-109.96875
1;12500;RAINFOREST_RESIN;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;46.0
1;12600;KELP;2033;4;2032;26;;;2036;26;;;;;2034.5;-15.98828125
1;12600;SQUID_INK;1859;4;1858;26;;;1861;26;;;;;1860.0;-127.0234375
1;12600;RAINFOREST_RESIN;10000;4;9995;26;;;10005;26;;;;;10002.5;46.0
1;12700;SQUID_INK;1856;28;;;;;1859;28;;;;;1857.5;-89.28125
1;12700;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;46.0
1;12700;KELP;2032;28;;;;;2035;28;;;;;2033.5;-19.0625
1;12800;RAINFOREST_RESIN;10000;4;9996;2;9995;28;10002;9;10004;2;10005;28;10001.0;48.0
1;12800;KELP;2033;4;2032;30;;;2035;2;2036;28;;;2034.0;-18.7109375
1;12800;SQUID_INK;1854;4;1853;30;;;1856;30;;;;;1855.0;-34.76171875
1;12900;KELP;2032;23;;;;;2034;2;2035;2;2036;21;2033.0;-18.88671875
1;12900;SQUID_INK;1853;23;;;;;1855;2;1856;23;;;1854.0;-35.09765625
1;12900;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;48.0
1;13000;KELP;2032;32;;;;;2035;32;;;;;2033.5;-19.06640625
1;13000;SQUID_INK;1851;32;;;;;1854;2;1855;30;;;1852.5;-7.64453125
1;13000;RAINFOREST_RESIN;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;48.0
1;13100;RAINFOREST_RESIN;9995;21;;;;;10000;2;10005;21;;;9997.5;48.0
1;13100;SQUID_INK;1851;21;;;;;1852;2;1854;21;;;1851.5;-2.92578125
1;13100;KELP;2032;21;;;;;2033;2;2036;21;;;2032.5;-18.90234375
1;13200;RAINFOREST_RESIN;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;48.0
1;13200;KELP;2034;1;2032;38;;;2035;2;2036;29;;;2034.5;-18.90234375
1;13200;SQUID_INK;1852;1;1850;38;;;1853;31;;;;;1852.5;20.8359375
1;13300;KELP;2032;23;;;;;2035;1;2036;22;;;2033.5;-17.98046875
1;13300;RAINFOREST_RESIN;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;48.0
1;13300;SQUID_INK;1851;23;;;;;1854;23;;;;;1852.5;0.1484375
1;13400;KELP;2032;26;;;;;2035;26;;;;;2033.5;-19.26953125
1;13400;SQUID_INK;1852;26;;;;;1855;26;;;;;1853.5;-13.1171875
1;13400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;50.0
1;13500;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;50.0
1;13500;SQUID_INK;1853;25;;;;;1856;25;;;;;1854.5;-31.84375
1;13500;KELP;2032;25;;;;;2035;25;;;;;2033.5;-19.6328125
1;13600;RAINFOREST_RESIN;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;50.0
1;13600;KELP;2032;26;;;;;2034;3;2035;26;;;2033.0;-19.8125
1;13600;SQUID_INK;1849;26;;;;;1851;3;1852;26;;;1850.0;32.75390625
1;13700;KELP;2032;28;;;;;2035;28;;;;;2033.5;-20.00390625
1;13700;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;50.0
1;13700;SQUID_INK;1847;28;;;;;1850;28;;;;;1848.5;79.0
1;13800;KELP;2032;23;;;;;2035;23;;;;;2033.5;-20.203125
1;13800;SQUID_INK;1846;23;;;;;1850;23;;;;;1848.0;82.9140625
1;13800;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;52.0
1;13900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;52.0
1;13900;SQUID_INK;1849;18;;;;;1852;21;;;;;1850.5;41.91796875
1;13900;KELP;2032;21;;;;;2033;3;2035;21;;;2032.5;-20.9375
1;14000;RAINFOREST_RESIN;10002;6;9998;1;9996;1;10004;1;10005;28;;;10003.0;52.0
1;14000;KELP;2032;31;;;;;2035;29;;;;;2033.5;-20.01953125
1;14000;SQUID_INK;1852;3;1851;28;;;1855;29;;;;;1853.5;-10.6484375
1;14100;KELP;2032;22;;;;;2035;22;;;;;2033.5;-20.58203125
1;14100;RAINFOREST_RESIN;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;52.0
1;14100;SQUID_INK;1851;22;;;;;1854;22;;;;;1852.5;3.69140625
1;14200;SQUID_INK;1852;21;;;;;1855;21;;;;;1853.5;-17.49609375
1;14200;KELP;2032;21;;;;;2035;21;;;;;2033.5;-20.21875
1;14200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;52.0
1;14300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;52.0
1;14300;SQUID_INK;1849;22;;;;;1852;22;;;;;1850.5;38.56640625
1;14300;KELP;2032;22;;;;;2035;1;2036;21;;;2033.5;-18.2109375
1;14400;RAINFOREST_RESIN;10002;4;9996;2;9995;21;10004;2;10005;21;;;10003.0;52.0
1;14400;SQUID_INK;1853;22;;;;;1856;23;;;;;1854.5;-32.37109375
1;14400;KELP;2032;22;;;;;2036;23;;;;;2034.0;-17.09765625
1;14500;KELP;2032;29;;;;;2034;6;2035;1;2036;28;2033.0;-18.3671875
1;14500;RAINFOREST_RESIN;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;52.0
1;14500;SQUID_INK;1852;1;1851;28;;;1853;6;1855;29;;;1852.5;-9.4375
1;14600;SQUID_INK;1848;28;;;;;1849;3;1851;28;;;1848.5;48.4296875
1;14600;KELP;2032;28;;;;;2033;3;2035;1;2036;27;2032.5;-17.6484375
1;14600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;52.0
1;14700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;52.0
1;14700;SQUID_INK;1850;24;;;;;1852;2;1853;24;;;1851.0;15.38671875
1;14700;KELP;2032;24;;;;;2034;2;2035;1;2036;23;2033.0;-17.27734375
1;14800;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;52.0
1;14800;SQUID_INK;1849;31;;;;;1851;3;1852;1;1853;30;1850.0;28.875
1;14800;KELP;2032;31;;;;;2034;3;2036;31;;;2033.0;-17.1015625
1;14900;KELP;2034;4;2032;26;;;2035;1;2036;25;;;2034.5;-18.57421875
1;14900;RAINFOREST_RESIN;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;54.0
1;14900;SQUID_INK;1853;4;1851;26;;;1854;26;;;;;1853.5;-4.05859375
1;15000;SQUID_INK;1849;6;1848;25;;;1852;27;;;;;1850.5;43.72265625
1;15000;KELP;2033;4;2032;27;;;2035;2;2036;25;;;2034.0;-17.29296875
1;15000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;54.0
1;15100;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;54.0
1;15100;SQUID_INK;1850;21;;;;;1853;21;;;;;1851.5;20.76171875
1;15100;KELP;2032;21;;;;;2035;1;2036;20;;;2033.5;-17.6640625
1;15200;RAINFOREST_RESIN;10000;4;9996;2;9995;21;10002;4;10004;2;10005;21;10001.0;56.0
1;15200;SQUID_INK;1849;4;1848;27;;;1851;23;;;;;1850.0;54.875
1;15200;KELP;2033;8;2032;23;;;2035;2;2036;21;;;2034.0;-17.4921875
1;15300;KELP;2032;24;;;;;2034;6;2035;2;2036;22;2033.0;-17.3125
1;15300;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;56.0
1;15300;SQUID_INK;1850;24;;;;;1852;6;1853;24;;;1851.0;20.9921875
1;15400;SQUID_INK;1847;30;;;;;1850;30;;;;;1848.5;69.1328125
1;15400;KELP;2032;30;;;;;2036;30;;;;;2034.0;-18.4140625
1;15400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;56.0
1;15500;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;56.0
1;15500;SQUID_INK;1850;25;;;;;1853;25;;;;;1851.5;24.70703125
1;15500;KELP;2032;25;;;;;2036;25;;;;;2034.0;-16.59765625
1;15600;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;58.0
1;15600;SQUID_INK;1846;23;;;;;1849;23;;;;;1847.5;84.8984375
1;15600;KELP;2032;23;;;;;2036;23;;;;;2034.0;-12.953125
1;15700;KELP;2033;2;2032;28;;;2034;1;2036;30;;;2033.5;-12.6015625
1;15700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;58.0
1;15700;SQUID_INK;1847;30;;;;;1849;1;1850;30;;;1848.0;73.67578125
1;15800;SQUID_INK;1851;32;;;;;1854;28;;;;;1852.5;-3.2578125
1;15800;KELP;2033;6;2032;26;;;2036;28;;;;;2034.5;-12.79296875
1;15800;RAINFOREST_RESIN;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;58.0
1;15900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;58.0
1;15900;SQUID_INK;1853;21;;;;;1854;3;1856;21;;;1853.5;-40.59375
1;15900;KELP;2032;21;;;;;2033;3;2036;21;;;2032.5;-13.70703125
1;16000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;58.0
1;16000;SQUID_INK;1856;22;;;;;1858;4;1859;22;;;1857.0;-94.57421875
1;16000;KELP;2032;22;;;;;2034;4;2036;22;;;2033.0;-13.87890625
1;16100;KELP;2032;26;;;;;2033;1;2034;8;2036;27;2032.5;-11.84765625
1;16100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;58.0
1;16100;SQUID_INK;1856;27;;;;;1857;2;1858;8;1859;27;1856.5;-94.71484375
1;16200;SQUID_INK;1853;26;;;;;1856;27;;;;;1854.5;-38.03515625
1;16200;KELP;2032;26;;;;;2036;27;;;;;2034.0;-16.96484375
1;16200;RAINFOREST_RESIN;9995;27;;;;;10002;4;10005;27;;;9998.5;58.0
1;16300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;58.0
1;16300;SQUID_INK;1850;22;;;;;1853;1;1854;21;;;1851.5;9.921875
1;16300;KELP;2032;22;;;;;2035;22;;;;;2033.5;-19.53125
1;16400;RAINFOREST_RESIN;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;58.0
1;16400;SQUID_INK;1848;27;;;;;1850;7;1851;27;;;1849.0;51.21484375
1;16400;KELP;2032;27;;;;;2034;7;2036;27;;;2033.0;-16.2109375
1;16500;KELP;2032;22;;;;;2035;1;2036;22;;;2033.5;-11.48828125
1;16500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;58.0
1;16500;SQUID_INK;1848;22;;;;;1849;1;1851;22;;;1848.5;59.953125
1;16600;SQUID_INK;1848;7;1847;26;;;1850;26;;;;;1849.0;66.70703125
1;16600;KELP;2033;7;2032;26;;;2036;26;;;;;2034.5;-12.3828125
1;16600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;58.0
1;16700;RAINFOREST_RESIN;10002;1;9998;2;9995;25;10005;25;;;;;10003.5;58.0
1;16700;SQUID_INK;1842;25;;;;;1845;25;;;;;1843.5;158.75
1;16700;KELP;2032;25;;;;;2036;25;;;;;2034.0;-11.6484375
1;16800;RAINFOREST_RESIN;10000;2;9996;2;9995;25;10004;2;10005;25;;;10002.0;60.0
1;16800;SQUID_INK;1838;2;1837;27;;;1840;27;;;;;1839.0;254.734375
1;16800;KELP;2034;2;2033;27;;;2036;27;;;;;2035.0;-10.55859375
1;16900;KELP;2033;2;2032;22;;;2036;24;;;;;2034.5;-11.09375
1;16900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;60.0
1;16900;SQUID_INK;1842;24;;;;;1845;24;;;;;1843.5;161.0703125
1;17000;SQUID_INK;1843;1;1842;26;;;1845;26;;;;;1844.0;155.7265625
1;17000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;60.0
1;17000;KELP;2033;2;2032;25;;;2036;26;;;;;2034.5;-11.1015625
1;17100;SQUID_INK;1849;27;;;;;1852;1;1853;26;;;1850.5;28.15625
1;17100;KELP;2033;1;2032;26;;;2036;27;;;;;2034.5;-11.46875
1;17100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;60.0
1;17200;SQUID_INK;1848;33;;;;;1851;28;;;;;1849.5;57.296875
1;17200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;60.0
1;17200;KELP;2033;33;;;;;2036;28;;;;;2034.5;-10.5625
1;17300;KELP;2033;28;;;;;2035;6;2036;28;;;2034.0;-10.38671875
1;17300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;60.0
1;17300;SQUID_INK;1848;28;;;;;1850;6;1851;28;;;1849.0;47.34765625
1;17400;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;60.0
1;17400;KELP;2034;3;2033;27;;;2036;25;;;;;2035.0;-9.67578125
1;17400;SQUID_INK;1849;3;1848;2;1847;25;1851;25;;;;;1850.0;62.82421875
1;17500;KELP;2033;28;;;;;2036;28;;;;;2034.5;-10.0625
1;17500;SQUID_INK;1848;28;;;;;1851;28;;;;;1849.5;55.015625
1;17500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;62.0
1;17600;SQUID_INK;1849;3;1848;30;;;1851;30;;;;;1850.0;49.30859375
1;17600;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;62.0
1;17600;KELP;2033;33;;;;;2036;30;;;;;2034.5;-10.046875
1;17700;KELP;2033;22;;;;;2036;22;;;;;2034.5;-10.0546875
1;17700;SQUID_INK;1847;22;;;;;1850;22;;;;;1848.5;76.2578125
1;17700;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;62.0
1;17800;RAINFOREST_RESIN;9996;2;9995;30;;;9998;3;10002;5;10004;2;9997.0;62.0
1;17800;KELP;2033;32;;;;;2035;5;2036;32;;;2034.0;-9.3203125
1;17800;SQUID_INK;1848;32;;;;;1850;5;1851;32;;;1849.0;54.54296875
1;17900;KELP;2035;1;2034;2;2033;21;2036;21;;;;;2035.5;-9.5078125
1;17900;SQUID_INK;1849;1;1848;2;1847;21;1850;21;;;;;1849.5;76.96875
1;17900;RAINFOREST_RESIN;9995;21;;;;;9998;1;10002;3;10005;21;9996.5;64.0
1;18000;SQUID_INK;1848;24;;;;;1852;24;;;;;1850.0;44.62890625
1;18000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;66.0
1;18000;KELP;2033;24;;;;;2036;24;;;;;2034.5;-9.125
1;18100;KELP;2033;30;;;;;2036;30;;;;;2034.5;-8.5625
1;18100;SQUID_INK;1842;30;;;;;1845;30;;;;;1843.5;161.4375
1;18100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;66.0
1;18200;RAINFOREST_RESIN;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;66.0
1;18200;KELP;2033;25;;;;;2036;25;;;;;2034.5;-13.087890625
1;18200;SQUID_INK;1840;25;;;;;1843;25;;;;;1841.5;190.83203125
1;18300;KELP;2033;20;;;;;2036;20;;;;;2034.5;-16.224609375
1;18300;SQUID_INK;1839;20;;;;;1842;20;;;;;1840.5;190.884765625
1;18300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;66.0
1;18400;SQUID_INK;1840;1;1839;1;1838;21;1842;22;;;;;1841.0;194.353515625
1;18400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;66.0
1;18400;KELP;2035;1;2033;22;;;2036;22;;;;;2035.5;-20.306640625
1;18500;SQUID_INK;1840;22;;;;;1843;23;;;;;1841.5;182.087890625
1;18500;KELP;2033;22;;;;;2036;23;;;;;2034.5;-19.130859375
1;18500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;66.0
1;18600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;66.0
1;18600;KELP;2033;13;;;;;2036;22;;;;;2034.5;-23.154296875
1;18600;SQUID_INK;1836;21;;;;;1837;8;1840;22;;;1836.5;185.7431640625
1;18700;SQUID_INK;1838;30;;;;;1841;30;;;;;1839.5;189.0
1;18700;KELP;2033;30;;;;;2036;30;;;;;2034.5;-27.843505859375
1;18700;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;66.0
1;18800;SQUID_INK;1836;24;;;;;1840;24;;;;;1838.0;179.9716796875
1;18800;RAINFOREST_RESIN;9995;24;;;;;10002;7;10005;24;;;9998.5;68.0
1;18800;KELP;2033;24;;;;;2036;24;;;;;2034.5;-32.4632568359375
1;18900;SQUID_INK;1830;32;;;;;1833;25;;;;;1831.5;133.1044921875
1;18900;KELP;2033;32;;;;;2036;25;;;;;2034.5;-37.1865234375
1;18900;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;68.0
1;19000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;70.0
1;19000;KELP;2033;31;;;;;2036;31;;;;;2034.5;-42.5537109375
1;19000;SQUID_INK;1828;31;;;;;1831;31;;;;;1829.5;114.513671875
1;19100;SQUID_INK;1821;23;;;;;1824;23;;;;;1822.5;28.185546875
1;19100;KELP;2033;23;;;;;2036;23;;;;;2034.5;-46.92578125
1;19100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;70.0
1;19200;SQUID_INK;1823;26;;;;;1826;26;;;;;1824.5;46.787109375
1;19200;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;70.0
1;19200;KELP;2033;26;;;;;2036;26;;;;;2034.5;-51.443359375
1;19300;SQUID_INK;1825;25;;;;;1828;25;;;;;1826.5;87.9453125
1;19300;KELP;2033;25;;;;;2036;25;;;;;2034.5;-56.63671875
1;19300;RAINFOREST_RESIN;9996;2;9995;23;;;9998;6;10004;2;10005;23;9997.0;70.0
1;19400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;72.0
1;19400;KELP;2033;26;;;;;2036;26;;;;;2034.5;-54.859375
1;19400;SQUID_INK;1829;26;;;;;1832;26;;;;;1830.5;152.734375
1;19500;SQUID_INK;1828;23;;;;;1832;23;;;;;1830.0;144.36328125
1;19500;KELP;2033;23;;;;;2036;23;;;;;2034.5;-55.341796875
1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;72.0
1;19600;SQUID_INK;1828;27;;;;;1831;27;;;;;1829.5;131.9765625
1;19600;RAINFOREST_RESIN;10002;1;9998;5;9996;1;10004;1;10005;26;;;10003.0;72.0
1;19600;KELP;2033;27;;;;;2036;27;;;;;2034.5;-54.1640625
1;19700;SQUID_INK;1826;31;;;;;1829;31;;;;;1827.5;100.73828125
1;19700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;74.0
1;19700;KELP;2033;31;;;;;2036;31;;;;;2034.5;-52.380859375
1;19800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;74.0
1;19800;KELP;2033;28;;;;;2036;28;;;;;2034.5;-53.341796875
1;19800;SQUID_INK;1825;28;;;;;1828;28;;;;;1826.5;82.26953125
1;19900;KELP;2033;23;;;;;2036;23;;;;;2034.5;-53.986328125
1;19900;SQUID_INK;1826;23;;;;;1829;1;1830;22;;;1827.5;107.5234375
1;19900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;74.0
1;20000;KELP;2033;26;;;;;2035;4;2036;26;;;2034.0;-53.984375
1;20000;SQUID_INK;1831;26;;;;;1833;4;1834;26;;;1832.0;185.62890625
1;20000;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;76.0
1;20100;SQUID_INK;1832;30;;;;;1834;4;1835;30;;;1833.0;210.98828125
1;20100;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;78.0
1;20100;KELP;2033;30;;;;;2035;4;2036;30;;;2034.0;-53.181640625
1;20200;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;80.0
1;20200;KELP;2033;20;;;;;2036;20;;;;;2034.5;-53.984375
1;20200;SQUID_INK;1833;20;;;;;1837;20;;;;;1835.0;233.5234375
1;20300;KELP;2033;24;;;;;2036;24;;;;;2034.5;-53.00390625
1;20300;SQUID_INK;1833;24;;;;;1836;24;;;;;1834.5;226.85546875
1;20300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;82.0
1;20400;KELP;2033;25;;;;;2036;28;;;;;2034.5;-51.533203125
1;20400;SQUID_INK;1830;28;;;;;1831;3;1833;28;;;1830.5;172.8046875
1;20400;RAINFOREST_RESIN;10002;2;9996;1;9995;27;10004;1;10005;27;;;10003.0;84.0
1;20500;SQUID_INK;1833;18;;;;;1836;26;;;;;1834.5;223.6171875
1;20500;RAINFOREST_RESIN;9998;7;9996;1;9995;25;10004;1;10005;25;;;10001.0;86.0
1;20500;KELP;2033;18;;;;;2036;26;;;;;2034.5;-52.1875
